device_uid,timestamp,event_type,sensor_data,user_id
351077454554331,1779894048,unknown,"{""tE"":{""N"":""74.48""},""hL"":{""N"":""59.7""},""wL"":{""N"":""58.40208""},""tL"":{""N"":""95.36""},""hR"":{""N"":""71.3""},""wR"":{""N"":""28.487663""},""hE"":{""N"":""96""},""tR"":{""N"":""74.84""}}",b4d80488-e0a1-70d1-9d19-5ad55712624e
351077454554331,1779897649,unknown,"{""tE"":{""N"":""75.92""},""hL"":{""N"":""61.4""},""wL"":{""N"":""58.65533""},""tL"":{""N"":""95.18""},""hR"":{""N"":""72.6""},""wR"":{""N"":""28.644587""},""hE"":{""N"":""93.8""},""tR"":{""N"":""77.54""}}",b4d80488-e0a1-70d1-9d19-5ad55712624e
351077454554331,1779901319,unknown,"{""tE"":{""N"":""80.6""},""hL"":{""N"":""60""},""wL"":{""N"":""58.79211""},""tL"":{""N"":""95.18""},""hR"":{""N"":""68.8""},""wR"":{""N"":""28.712004""},""hE"":{""N"":""89.6""},""tR"":{""N"":""80.24""}}",b4d80488-e0a1-70d1-9d19-5ad55712624e
351077454554331,1779904848,unknown,"{""tE"":{""N"":""81.14""},""hL"":{""N"":""58.4""},""wL"":{""N"":""58.86095""},""tL"":{""N"":""95.18""},""hR"":{""N"":""66.5""},""wR"":{""N"":""28.767256""},""hE"":{""N"":""89.5""},""tR"":{""N"":""81.86""}}",b4d80488-e0a1-70d1-9d19-5ad55712624e
351077454554331,1779908448,unknown,"{""tE"":{""N"":""81.68""},""hL"":{""N"":""60.7""},""wL"":{""N"":""59.058216""},""tL"":{""N"":""95.54""},""hR"":{""N"":""66.2""},""wR"":{""N"":""28.97169""},""hE"":{""N"":""90""},""tR"":{""N"":""83.66""}}",b4d80488-e0a1-70d1-9d19-5ad55712624e
351077454554331,1779912048,unknown,"{""tE"":{""N"":""81.68""},""hL"":{""N"":""60.7""},""wL"":{""N"":""59.12872""},""tL"":{""N"":""95.54""},""hR"":{""N"":""63.6""},""wR"":{""N"":""29.079062""},""hE"":{""N"":""90""},""tR"":{""N"":""84.38""}}",b4d80488-e0a1-70d1-9d19-5ad55712624e
351077454554331,1779915647,unknown,"{""tE"":{""N"":""79.88""},""hL"":{""N"":""63.8""},""wL"":{""N"":""59.300606""},""tL"":{""N"":""95.72""},""hR"":{""N"":""63.5""},""wR"":{""N"":""29.212467""},""hE"":{""N"":""91.8""},""tR"":{""N"":""85.1""}}",b4d80488-e0a1-70d1-9d19-5ad55712624e
351077454554331,1779919249,unknown,"{""tE"":{""N"":""77.72""},""hL"":{""N"":""62.1""},""wL"":{""N"":""59.480083""},""tL"":{""N"":""95.18""},""hR"":{""N"":""62.3""},""wR"":{""N"":""29.261354""},""hE"":{""N"":""92.6""},""tR"":{""N"":""84.74""}}",b4d80488-e0a1-70d1-9d19-5ad55712624e
351077454554331,1779922848,unknown,"{""tE"":{""N"":""76.1""},""hL"":{""N"":""62.1""},""wL"":{""N"":""59.68034""},""tL"":{""N"":""95.36""},""hR"":{""N"":""64.8""},""wR"":{""N"":""29.296606""},""hE"":{""N"":""94.1""},""tR"":{""N"":""85.46""}}",b4d80488-e0a1-70d1-9d19-5ad55712624e
351077454554331,1779926448,unknown,"{""tE"":{""N"":""74.48""},""hL"":{""N"":""61.4""},""wL"":{""N"":""60.00556""},""tL"":{""N"":""95.72""},""hR"":{""N"":""63.8""},""wR"":{""N"":""29.34573""},""hE"":{""N"":""95.1""},""tR"":{""N"":""84.02""}}",b4d80488-e0a1-70d1-9d19-5ad55712624e
351077454554331,1779930049,unknown,"{""tE"":{""N"":""73.04""},""hL"":{""N"":""62.5""},""wL"":{""N"":""60.33743""},""tL"":{""N"":""95.36""},""hR"":{""N"":""65.3""},""wR"":{""N"":""29.41861""},""hE"":{""N"":""96.2""},""tR"":{""N"":""84.02""}}",b4d80488-e0a1-70d1-9d19-5ad55712624e
351077454554331,1779933648,unknown,"{""tE"":{""N"":""71.6""},""hL"":{""N"":""59""},""wL"":{""N"":""60.23699""},""tL"":{""N"":""96.98""},""hR"":{""N"":""61.3""},""wR"":{""N"":""29.384024""},""hE"":{""N"":""96.2""},""tR"":{""N"":""82.4""}}",b4d80488-e0a1-70d1-9d19-5ad55712624e
351077454554331,1779937248,unknown,"{""tE"":{""N"":""71.6""},""hL"":{""N"":""63""},""wL"":{""N"":""60.175694""},""tL"":{""N"":""95.72""},""hR"":{""N"":""68.5""},""wR"":{""N"":""29.363737""},""hE"":{""N"":""96.2""},""tR"":{""N"":""80.96""}}",b4d80488-e0a1-70d1-9d19-5ad55712624e
