device_uid,timestamp,event_type,sensor_data,user_id
868032061545061,1780952400,data.qo,"{""tE"":{""N"":""86.54""},""hL"":{""N"":""53""},""wL"":{""N"":""28.199905""},""tL"":{""N"":""87.08""},""hR"":{""N"":""60""},""wR"":{""N"":""25.30878""},""hE"":{""N"":""51.5""},""tR"":{""N"":""89.6""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1780956000,data.qo,"{""tE"":{""N"":""87.26""},""hL"":{""N"":""55.8""},""wL"":{""N"":""28.089489""},""tL"":{""N"":""86.54""},""hR"":{""N"":""59.5""},""wR"":{""N"":""25.385992""},""hE"":{""N"":""54.2""},""tR"":{""N"":""89.6""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1780959600,data.qo,"{""tE"":{""N"":""81.14""},""hL"":{""N"":""59.2""},""wL"":{""N"":""28.054634""},""tL"":{""N"":""86""},""hR"":{""N"":""58.1""},""wR"":{""N"":""25.062166""},""hE"":{""N"":""63.5""},""tR"":{""N"":""89.24""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1780963200,data.qo,"{""tE"":{""N"":""77.36""},""hL"":{""N"":""59.6""},""wL"":{""N"":""28.233997""},""tL"":{""N"":""83.84""},""hR"":{""N"":""57.6""},""wR"":{""N"":""25.055878""},""hE"":{""N"":""70.1""},""tR"":{""N"":""87.26""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1780966800,data.qo,"{""tE"":{""N"":""72.5""},""hL"":{""N"":""57.1""},""wL"":{""N"":""29.022205""},""tL"":{""N"":""81.86""},""hR"":{""N"":""55.6""},""wR"":{""N"":""25.787722""},""hE"":{""N"":""74.4""},""tR"":{""N"":""85.46""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1780970400,data.qo,"{""tE"":{""N"":""66.56""},""hL"":{""N"":""57.1""},""wL"":{""N"":""29.045631""},""tL"":{""N"":""78.44""},""hR"":{""N"":""53.4""},""wR"":{""N"":""25.67246""},""hE"":{""N"":""85""},""tR"":{""N"":""82.04""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1780974000,data.qo,"{""tE"":{""N"":""65.84""},""hL"":{""N"":""57.8""},""wL"":{""N"":""29.05001""},""tL"":{""N"":""75.38""},""hR"":{""N"":""54""},""wR"":{""N"":""25.687117""},""hE"":{""N"":""86.7""},""tR"":{""N"":""78.8""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1780977600,data.qo,"{""tE"":{""N"":""65.12""},""hL"":{""N"":""59.2""},""wL"":{""N"":""29.074104""},""tL"":{""N"":""72.86""},""hR"":{""N"":""55.1""},""wR"":{""N"":""25.715967""},""hE"":{""N"":""87.5""},""tR"":{""N"":""76.64""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1780981140,data.qo,"{""tE"":{""N"":""65.66""},""hL"":{""N"":""59.8""},""wL"":{""N"":""29.126242""},""tL"":{""N"":""71.06""},""hR"":{""N"":""55""},""wR"":{""N"":""25.809082""},""hE"":{""N"":""88.8""},""tR"":{""N"":""75.56""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1780984800,data.qo,"{""tE"":{""N"":""66.2""},""hL"":{""N"":""62.3""},""wL"":{""N"":""29.2209""},""tL"":{""N"":""69.98""},""hR"":{""N"":""56.5""},""wR"":{""N"":""25.903725""},""hE"":{""N"":""89.6""},""tR"":{""N"":""74.48""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1780988400,data.qo,"{""tE"":{""N"":""66.56""},""hL"":{""N"":""64.1""},""wL"":{""N"":""29.193665""},""tL"":{""N"":""69.26""},""hR"":{""N"":""57.7""},""wR"":{""N"":""25.927212""},""hE"":{""N"":""89.9""},""tR"":{""N"":""74.12""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1780992000,data.qo,"{""tE"":{""N"":""66.2""},""hL"":{""N"":""64.1""},""wL"":{""N"":""29.215185""},""tL"":{""N"":""69.26""},""hR"":{""N"":""58.7""},""wR"":{""N"":""26.039885""},""hE"":{""N"":""89.7""},""tR"":{""N"":""74.12""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1780995600,data.qo,"{""tE"":{""N"":""66.02""},""hL"":{""N"":""65.5""},""wL"":{""N"":""29.278418""},""tL"":{""N"":""68.54""},""hR"":{""N"":""58.1""},""wR"":{""N"":""26.165596""},""hE"":{""N"":""90.2""},""tR"":{""N"":""74.12""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1780999200,data.qo,"{""tE"":{""N"":""66.02""},""hL"":{""N"":""66""},""wL"":{""N"":""29.322699""},""tL"":{""N"":""68.54""},""hR"":{""N"":""59.5""},""wR"":{""N"":""26.310635""},""hE"":{""N"":""91.1""},""tR"":{""N"":""73.94""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781002800,data.qo,"{""tE"":{""N"":""66.02""},""hL"":{""N"":""66.1""},""wL"":{""N"":""29.314222""},""tL"":{""N"":""68""},""hR"":{""N"":""59.4""},""wR"":{""N"":""26.231342""},""hE"":{""N"":""91.2""},""tR"":{""N"":""73.76""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781006400,data.qo,"{""tE"":{""N"":""65.12""},""hL"":{""N"":""67""},""wL"":{""N"":""29.297224""},""tL"":{""N"":""67.82""},""hR"":{""N"":""59.6""},""wR"":{""N"":""26.340824""},""hE"":{""N"":""91.1""},""tR"":{""N"":""73.22""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781010000,data.qo,"{""tE"":{""N"":""64.94""},""hL"":{""N"":""66.7""},""wL"":{""N"":""29.353125""},""tL"":{""N"":""67.46""},""hR"":{""N"":""59.9""},""wR"":{""N"":""26.357191""},""hE"":{""N"":""91.7""},""tR"":{""N"":""73.04""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781013600,data.qo,"{""tE"":{""N"":""65.84""},""hL"":{""N"":""67.9""},""wL"":{""N"":""29.408642""},""tL"":{""N"":""67.46""},""hR"":{""N"":""61.4""},""wR"":{""N"":""26.500704""},""hE"":{""N"":""90.6""},""tR"":{""N"":""73.04""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781017200,data.qo,"{""tE"":{""N"":""65.84""},""hL"":{""N"":""68""},""wL"":{""N"":""29.571436""},""tL"":{""N"":""67.82""},""hR"":{""N"":""61.8""},""wR"":{""N"":""26.409668""},""hE"":{""N"":""91.5""},""tR"":{""N"":""72.68""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781020800,data.qo,"{""tE"":{""N"":""66.92""},""hL"":{""N"":""68.3""},""wL"":{""N"":""29.32589""},""tL"":{""N"":""68""},""hR"":{""N"":""62.3""},""wR"":{""N"":""26.549944""},""hE"":{""N"":""93.5""},""tR"":{""N"":""72.68""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781024400,data.qo,"{""tE"":{""N"":""68.54""},""hL"":{""N"":""68.3""},""wL"":{""N"":""29.411118""},""tL"":{""N"":""68.54""},""hR"":{""N"":""64.4""},""wR"":{""N"":""26.59345""},""hE"":{""N"":""92.2""},""tR"":{""N"":""72.68""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781028000,data.qo,"{""tE"":{""N"":""73.04""},""hL"":{""N"":""70.9""},""wL"":{""N"":""29.261515""},""tL"":{""N"":""69.62""},""hR"":{""N"":""66.1""},""wR"":{""N"":""26.552532""},""hE"":{""N"":""91.9""},""tR"":{""N"":""73.58""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781031600,data.qo,"{""tE"":{""N"":""73.22""},""hL"":{""N"":""71.2""},""wL"":{""N"":""29.144335""},""tL"":{""N"":""71.78""},""hR"":{""N"":""68.6""},""wR"":{""N"":""26.491087""},""hE"":{""N"":""83.5""},""tR"":{""N"":""75.38""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781035200,data.qo,"{""tE"":{""N"":""71.78""},""hL"":{""N"":""69.6""},""wL"":{""N"":""29.141098""},""tL"":{""N"":""72.5""},""hR"":{""N"":""66""},""wR"":{""N"":""26.475922""},""hE"":{""N"":""87.6""},""tR"":{""N"":""76.28""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781038800,data.qo,"{""tE"":{""N"":""70.7""},""hL"":{""N"":""68.4""},""wL"":{""N"":""29.251944""},""tL"":{""N"":""72.5""},""hR"":{""N"":""65.5""},""wR"":{""N"":""26.484383""},""hE"":{""N"":""85.3""},""tR"":{""N"":""76.28""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781042400,data.qo,"{""tE"":{""N"":""73.04""},""hL"":{""N"":""69.8""},""wL"":{""N"":""29.185904""},""tL"":{""N"":""72.86""},""hR"":{""N"":""66.3""},""wR"":{""N"":""26.366255""},""hE"":{""N"":""84.6""},""tR"":{""N"":""76.46""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781046000,data.qo,"{""tE"":{""N"":""73.76""},""hL"":{""N"":""70.2""},""wL"":{""N"":""29.03725""},""tL"":{""N"":""73.94""},""hR"":{""N"":""66.6""},""wR"":{""N"":""26.308878""},""hE"":{""N"":""78.3""},""tR"":{""N"":""77.36""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781049600,data.qo,"{""tE"":{""N"":""72.68""},""hL"":{""N"":""69.9""},""wL"":{""N"":""28.87341""},""tL"":{""N"":""75.02""},""hR"":{""N"":""65.1""},""wR"":{""N"":""26.168556""},""hE"":{""N"":""79.5""},""tR"":{""N"":""78.44""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781053200,data.qo,"{""tE"":{""N"":""68.54""},""hL"":{""N"":""67.6""},""wL"":{""N"":""28.757612""},""tL"":{""N"":""74.48""},""hR"":{""N"":""63.4""},""wR"":{""N"":""26.10332""},""hE"":{""N"":""86.2""},""tR"":{""N"":""77.72""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781056800,data.qo,"{""tE"":{""N"":""65.48""},""hL"":{""N"":""66.2""},""wL"":{""N"":""28.70614""},""tL"":{""N"":""72.86""},""hR"":{""N"":""61.4""},""wR"":{""N"":""26.147888""},""hE"":{""N"":""89.4""},""tR"":{""N"":""76.28""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781060400,data.qo,"{""tE"":{""N"":""64.94""},""hL"":{""N"":""65.9""},""wL"":{""N"":""28.671288""},""tL"":{""N"":""71.06""},""hR"":{""N"":""61.3""},""wR"":{""N"":""26.241606""},""hE"":{""N"":""90.9""},""tR"":{""N"":""74.48""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781064000,data.qo,"{""tE"":{""N"":""63.5""},""hL"":{""N"":""66.2""},""wL"":{""N"":""28.678144""},""tL"":{""N"":""69.44""},""hR"":{""N"":""61.6""},""wR"":{""N"":""26.285852""},""hE"":{""N"":""91.8""},""tR"":{""N"":""72.5""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781068620,data.qo,"{""tE"":{""N"":""62.96""},""hL"":{""N"":""66.7""},""wL"":{""N"":""28.704998""},""tL"":{""N"":""68""},""hR"":{""N"":""61.6""},""wR"":{""N"":""26.353308""},""hE"":{""N"":""92.7""},""tR"":{""N"":""72.5""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781071200,data.qo,"{""tE"":{""N"":""62.42""},""hL"":{""N"":""67.1""},""wL"":{""N"":""28.707903""},""tL"":{""N"":""66.56""},""hR"":{""N"":""63.2""},""wR"":{""N"":""26.396399""},""hE"":{""N"":""93.2""},""tR"":{""N"":""69.44""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781074800,data.qo,"{""tE"":{""N"":""62.06""},""hL"":{""N"":""67.1""},""wL"":{""N"":""28.70538""},""tL"":{""N"":""65.84""},""hR"":{""N"":""63.1""},""wR"":{""N"":""26.48272""},""hE"":{""N"":""93.7""},""tR"":{""N"":""68.54""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781078400,data.qo,"{""tE"":{""N"":""62.24""},""hL"":{""N"":""67.4""},""wL"":{""N"":""28.69538""},""tL"":{""N"":""64.76""},""hR"":{""N"":""63.2""},""wR"":{""N"":""26.549343""},""hE"":{""N"":""95""},""tR"":{""N"":""68""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781082000,data.qo,"{""tE"":{""N"":""61.88""},""hL"":{""N"":""67.9""},""wL"":{""N"":""28.76585""},""tL"":{""N"":""64.04""},""hR"":{""N"":""64""},""wR"":{""N"":""26.71514""},""hE"":{""N"":""95.8""},""tR"":{""N"":""67.46""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781085600,data.qo,"{""tE"":{""N"":""61.88""},""hL"":{""N"":""68.9""},""wL"":{""N"":""28.967638""},""tL"":{""N"":""63.5""},""hR"":{""N"":""64.7""},""wR"":{""N"":""26.862719""},""hE"":{""N"":""95.8""},""tR"":{""N"":""67.1""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781089200,data.qo,"{""tE"":{""N"":""61.88""},""hL"":{""N"":""70.1""},""wL"":{""N"":""29.067438""},""tL"":{""N"":""63.68""},""hR"":{""N"":""66.3""},""wR"":{""N"":""26.996891""},""hE"":{""N"":""95.8""},""tR"":{""N"":""67.28""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781092800,data.qo,"{""tE"":{""N"":""65.12""},""hL"":{""N"":""70""},""wL"":{""N"":""29.161285""},""tL"":{""N"":""64.04""},""hR"":{""N"":""67.7""},""wR"":{""N"":""27.133745""},""hE"":{""N"":""98.9""},""tR"":{""N"":""67.82""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781096400,data.qo,"{""tE"":{""N"":""67.46""},""hL"":{""N"":""72.2""},""wL"":{""N"":""29.268324""},""tL"":{""N"":""64.94""},""hR"":{""N"":""69.9""},""wR"":{""N"":""27.204576""},""hE"":{""N"":""94.8""},""tR"":{""N"":""69.08""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781100000,data.qo,"{""tE"":{""N"":""71.96""},""hL"":{""N"":""76.3""},""wL"":{""N"":""29.315367""},""tL"":{""N"":""67.28""},""hR"":{""N"":""71.2""},""wR"":{""N"":""27.308558""},""hE"":{""N"":""87.5""},""tR"":{""N"":""70.7""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781103600,data.qo,"{""tE"":{""N"":""75.92""},""hL"":{""N"":""77.7""},""wL"":{""N"":""29.221518""},""tL"":{""N"":""70.7""},""hR"":{""N"":""73.2""},""wR"":{""N"":""27.292053""},""hE"":{""N"":""74.6""},""tR"":{""N"":""73.76""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781107200,data.qo,"{""tE"":{""N"":""82.04""},""hL"":{""N"":""77.1""},""wL"":{""N"":""29.082865""},""tL"":{""N"":""75.02""},""hR"":{""N"":""72.2""},""wR"":{""N"":""27.276888""},""hE"":{""N"":""63.9""},""tR"":{""N"":""78.08""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781110800,data.qo,"{""tE"":{""N"":""80.6""},""hL"":{""N"":""74.4""},""wL"":{""N"":""29.085388""},""tL"":{""N"":""77.54""},""hR"":{""N"":""69.7""},""wR"":{""N"":""27.274761""},""hE"":{""N"":""69.8""},""tR"":{""N"":""80.78""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781114400,data.qo,"{""tE"":{""N"":""86.54""},""hL"":{""N"":""74.2""},""wL"":{""N"":""29.028156""},""tL"":{""N"":""79.7""},""hR"":{""N"":""69.5""},""wR"":{""N"":""27.27157""},""hE"":{""N"":""63.6""},""tR"":{""N"":""82.94""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781118000,data.qo,"{""tE"":{""N"":""90.5""},""hL"":{""N"":""64.4""},""wL"":{""N"":""28.980352""},""tL"":{""N"":""83.48""},""hR"":{""N"":""65.1""},""wR"":{""N"":""27.157557""},""hE"":{""N"":""54.7""},""tR"":{""N"":""86.54""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781121600,data.qo,"{""tE"":{""N"":""102.2""},""hL"":{""N"":""63.4""},""wL"":{""N"":""28.7918""},""tL"":{""N"":""87.26""},""hR"":{""N"":""63.9""},""wR"":{""N"":""26.810474""},""hE"":{""N"":""43.3""},""tR"":{""N"":""89.06""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781125200,data.qo,"{""tE"":{""N"":""102.2""},""hL"":{""N"":""54.1""},""wL"":{""N"":""28.62353""},""tL"":{""N"":""90.32""},""hR"":{""N"":""58.6""},""wR"":{""N"":""26.584665""},""hE"":{""N"":""43.3""},""tR"":{""N"":""91.4""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781128800,data.qo,"{""tE"":{""N"":""99.14""},""hL"":{""N"":""53.5""},""wL"":{""N"":""28.160194""},""tL"":{""N"":""91.76""},""hR"":{""N"":""55.9""},""wR"":{""N"":""26.012098""},""hE"":{""N"":""42.2""},""tR"":{""N"":""93.2""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781132400,data.qo,"{""tE"":{""N"":""87.08""},""hL"":{""N"":""51""},""wL"":{""N"":""27.954502""},""tL"":{""N"":""91.94""},""hR"":{""N"":""57.5""},""wR"":{""N"":""25.84755""},""hE"":{""N"":""55.7""},""tR"":{""N"":""92.84""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781136000,data.qo,"{""tE"":{""N"":""81.68""},""hL"":{""N"":""51.7""},""wL"":{""N"":""27.759092""},""tL"":{""N"":""89.24""},""hR"":{""N"":""58.6""},""wR"":{""N"":""25.521551""},""hE"":{""N"":""61.5""},""tR"":{""N"":""90.68""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781139600,data.qo,"{""tE"":{""N"":""76.46""},""hL"":{""N"":""58.4""},""wL"":{""N"":""27.569397""},""tL"":{""N"":""86.54""},""hR"":{""N"":""57.1""},""wR"":{""N"":""25.267862""},""hE"":{""N"":""68.3""},""tR"":{""N"":""87.62""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781143200,data.qo,"{""tE"":{""N"":""71.42""},""hL"":{""N"":""59""},""wL"":{""N"":""27.39132""},""tL"":{""N"":""83.3""},""hR"":{""N"":""57""},""wR"":{""N"":""25.012972""},""hE"":{""N"":""74.6""},""tR"":{""N"":""83.84""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781146800,data.qo,"{""tE"":{""N"":""68.54""},""hL"":{""N"":""59.6""},""wL"":{""N"":""27.31947""},""tL"":{""N"":""79.7""},""hR"":{""N"":""57.9""},""wR"":{""N"":""24.979961""},""hE"":{""N"":""81.4""},""tR"":{""N"":""80.06""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781150400,data.qo,"{""tE"":{""N"":""66.74""},""hL"":{""N"":""60.6""},""wL"":{""N"":""27.398746""},""tL"":{""N"":""76.28""},""hR"":{""N"":""58.6""},""wR"":{""N"":""25.037569""},""hE"":{""N"":""84.3""},""tR"":{""N"":""76.82""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781153940,data.qo,"{""tE"":{""N"":""66.38""},""hL"":{""N"":""61.8""},""wL"":{""N"":""27.515879""},""tL"":{""N"":""73.58""},""hR"":{""N"":""59.6""},""wR"":{""N"":""25.111404""},""hE"":{""N"":""86.1""},""tR"":{""N"":""74.12""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781157600,data.qo,"{""tE"":{""N"":""65.66""},""hL"":{""N"":""62.9""},""wL"":{""N"":""27.623867""},""tL"":{""N"":""71.42""},""hR"":{""N"":""59.6""},""wR"":{""N"":""25.18307""},""hE"":{""N"":""86.8""},""tR"":{""N"":""74.12""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781161200,data.qo,"{""tE"":{""N"":""65.3""},""hL"":{""N"":""63.9""},""wL"":{""N"":""27.75157""},""tL"":{""N"":""69.8""},""hR"":{""N"":""61.4""},""wR"":{""N"":""25.284138""},""hE"":{""N"":""88.1""},""tR"":{""N"":""70.34""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781164800,data.qo,"{""tE"":{""N"":""64.76""},""hL"":{""N"":""65.1""},""wL"":{""N"":""27.891603""},""tL"":{""N"":""68.54""},""hR"":{""N"":""62.5""},""wR"":{""N"":""25.383957""},""hE"":{""N"":""88.4""},""tR"":{""N"":""69.26""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781168400,data.qo,"{""tE"":{""N"":""64.76""},""hL"":{""N"":""66.2""},""wL"":{""N"":""28.134054""},""tL"":{""N"":""67.46""},""hR"":{""N"":""63.7""},""wR"":{""N"":""25.599964""},""hE"":{""N"":""90.2""},""tR"":{""N"":""68.18""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781172000,data.qo,"{""tE"":{""N"":""66.38""},""hL"":{""N"":""67.8""},""wL"":{""N"":""28.27066""},""tL"":{""N"":""66.92""},""hR"":{""N"":""65""},""wR"":{""N"":""25.808851""},""hE"":{""N"":""91.9""},""tR"":{""N"":""68""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781175600,data.qo,"{""tE"":{""N"":""67.46""},""hL"":{""N"":""68.9""},""wL"":{""N"":""28.312895""},""tL"":{""N"":""66.74""},""hR"":{""N"":""66.8""},""wR"":{""N"":""25.936413""},""hE"":{""N"":""90.6""},""tR"":{""N"":""68""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781179200,data.qo,"{""tE"":{""N"":""68.18""},""hL"":{""N"":""69.6""},""wL"":{""N"":""28.444786""},""tL"":{""N"":""67.1""},""hR"":{""N"":""69.2""},""wR"":{""N"":""26.065962""},""hE"":{""N"":""89.4""},""tR"":{""N"":""68.72""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781182800,data.qo,"{""tE"":{""N"":""71.78""},""hL"":{""N"":""70.4""},""wL"":{""N"":""28.525492""},""tL"":{""N"":""68""},""hR"":{""N"":""70.3""},""wR"":{""N"":""26.186865""},""hE"":{""N"":""84.7""},""tR"":{""N"":""69.98""}}",a47854d8-3051-70fa-00ce-ac30661244a5
868032061545061,1781186400,data.qo,"{""tE"":{""N"":""75.56""},""hL"":{""N"":""74.5""},""wL"":{""N"":""28.46926""},""tL"":{""N"":""70.7""},""hR"":{""N"":""74.4""},""wR"":{""N"":""26.263983""},""hE"":{""N"":""75.5""},""tR"":{""N"":""72.5""}}",a47854d8-3051-70fa-00ce-ac30661244a5
