device_uid,timestamp,event_type,sensor_data,user_id
351077454554331,1781190000,data.qo,"{""tE"":{""N"":""78.08""},""hL"":{""N"":""58.8""},""wL"":{""N"":""41.92242""},""tL"":{""N"":""95""},""hR"":{""N"":""61.9""},""wR"":{""N"":""30.302284""},""hE"":{""N"":""94.7""},""tR"":{""N"":""88.16""}}",b4d80488-e0a1-70d1-9d19-5ad55712624e
351077454554331,1781193600,data.qo,"{""tE"":{""N"":""77.36""},""hL"":{""N"":""61.8""},""wL"":{""N"":""41.99311""},""tL"":{""N"":""95.72""},""hR"":{""N"":""57.9""},""wR"":{""N"":""30.368988""},""hE"":{""N"":""92.7""},""tR"":{""N"":""89.06""}}",b4d80488-e0a1-70d1-9d19-5ad55712624e
351077454554331,1781197200,data.qo,"{""tE"":{""N"":""83.84""},""hL"":{""N"":""63.5""},""wL"":{""N"":""42.16006""},""tL"":{""N"":""95.54""},""hR"":{""N"":""61.3""},""wR"":{""N"":""30.641073""},""hE"":{""N"":""89.6""},""tR"":{""N"":""90.32""}}",b4d80488-e0a1-70d1-9d19-5ad55712624e
351077454554331,1781200800,data.qo,"{""tE"":{""N"":""87.8""},""hL"":{""N"":""60.9""},""wL"":{""N"":""42.30144""},""tL"":{""N"":""95.72""},""hR"":{""N"":""61.1""},""wR"":{""N"":""30.7207""},""hE"":{""N"":""85.5""},""tR"":{""N"":""90.68""}}",b4d80488-e0a1-70d1-9d19-5ad55712624e
351077454554331,1781204400,data.qo,"{""tE"":{""N"":""88.52""},""hL"":{""N"":""59.7""},""wL"":{""N"":""42.230373""},""tL"":{""N"":""95.72""},""hR"":{""N"":""58.5""},""wR"":{""N"":""30.814009""},""hE"":{""N"":""87.9""},""tR"":{""N"":""90.68""}}",b4d80488-e0a1-70d1-9d19-5ad55712624e
351077454554331,1781208000,data.qo,"{""tE"":{""N"":""89.78""},""hL"":{""N"":""60.5""},""wL"":{""N"":""42.027176""},""tL"":{""N"":""95.9""},""hR"":{""N"":""57.2""},""wR"":{""N"":""31.093885""},""hE"":{""N"":""85.1""},""tR"":{""N"":""91.76""}}",b4d80488-e0a1-70d1-9d19-5ad55712624e
351077454554331,1781211600,data.qo,"{""tE"":{""N"":""95.54""},""hL"":{""N"":""58.3""},""wL"":{""N"":""41.936176""},""tL"":{""N"":""95.9""},""hR"":{""N"":""52.3""},""wR"":{""N"":""31.119778""},""hE"":{""N"":""78.9""},""tR"":{""N"":""91.4""}}",b4d80488-e0a1-70d1-9d19-5ad55712624e
351077454554331,1781215200,data.qo,"{""tE"":{""N"":""86.54""},""hL"":{""N"":""55.5""},""wL"":{""N"":""42.150337""},""tL"":{""N"":""95.54""},""hR"":{""N"":""53.7""},""wR"":{""N"":""31.017633""},""hE"":{""N"":""84.2""},""tR"":{""N"":""92.12""}}",b4d80488-e0a1-70d1-9d19-5ad55712624e
351077454554331,1781218800,data.qo,"{""tE"":{""N"":""82.58""},""hL"":{""N"":""53.1""},""wL"":{""N"":""42.124527""},""tL"":{""N"":""95""},""hR"":{""N"":""56.4""},""wR"":{""N"":""30.887884""},""hE"":{""N"":""87.2""},""tR"":{""N"":""91.94""}}",b4d80488-e0a1-70d1-9d19-5ad55712624e
351077454554331,1781222400,data.qo,"{""tE"":{""N"":""79.88""},""hL"":{""N"":""53.3""},""wL"":{""N"":""42.159065""},""tL"":{""N"":""95""},""hR"":{""N"":""57.4""},""wR"":{""N"":""30.80536""},""hE"":{""N"":""89.3""},""tR"":{""N"":""91.58""}}",b4d80488-e0a1-70d1-9d19-5ad55712624e
